station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,sum
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Sep-00,7.2,30,19.1,7.6,37.5,0,0.4,0.8,0,2.6,25,25.6,0.1,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,27.2,21.3,16.6,-,221.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Oct-00,0.4,0,0,6.4,1.3,2.1,0,0,0,0,0,0,0,0,0,0,1.2,0,0,7.4,0,3.7,32.3,0.5,1.7,0,0,0,21.8,1.9,0,80.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Nov-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Dec-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jan-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,10
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Feb-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Mar-01,0,0,0,0,0,0,0,93,27.3,1.3,1.2,0.7,0.2,0,5.6,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Apr-01,2,0.1,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,16,1.9,0.6,0,0,0,0,-,30.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,May-01,0,28.6,67.6,16.9,0,0,14.5,0.1,0,1.4,1.1,7.1,23.7,0,0,5.2,10.7,2.1,7.4,13.2,46.6,0,0,0,1,3.2,6.7,5.7,16.8,74.4,6.3,360.3
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jun-01,0,3.9,0,28.3,13.7,0,0,22.9,4.4,21.9,2.8,1.9,2.3,13.6,0.1,0,1.6,0,0.5,0.3,0,0,0,0,0,0.3,0.5,0,0.7,0.2,-,119.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jul-01,0,1.2,0,1.1,1.4,0.2,2.5,7.7,20.9,0.8,0.6,0,0.7,0,3.4,0,0,0.1,0.2,12.9,39.7,8.6,0,3.5,0,0.3,0,0,7.5,4.5,4.3,122.1
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Aug-01,7.7,60.2,10.9,1.4,3.6,4.6,20.1,27.8,45.7,0,70.1,72.9,41.1,6.1,1.9,0,0,0,0,0,1,0,0,0,0,0,32.1,5.3,0,0.6,0,413.1
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Sep-01,0,0,0,5.2,1.7,0,0,0,7.1,0.5,2,21.9,27.5,0.3,0,0,0,11.6,17.4,0,1.5,6.9,0.8,0,1,0.6,0.6,2.3,0,0,-,108.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Oct-01,0,0,0.1,12.1,2.4,0,0,14.5,3.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,5.6,33.6,22.3,13.3,0.1,21.4,23.8,0,0,153.5
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Nov-01,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.4
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Dec-01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jan-02,0,0,0,0,0,0,0,0,0,0,0,3.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,9.8
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Feb-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,-,-,-,1.4
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Mar-02,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0.9,0,0,0,0,0,0,0,0,31.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Apr-02,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0.7,0,2.1,1,0,0.1,0,3.1,-,9.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,May-02,0,0,4.3,0,0,0,0,0,0,19,0.7,0.7,4.9,17.7,2,36.9,24.2,13.9,15.9,0,0,0,0,0,5.3,6.7,0.3,1,18.4,11.1,0,183
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jun-02,0,0,0,10.5,0,0,3.3,0,1.4,0,9,3.2,0.3,0,3.8,0,0,0,0,0,0,0,0,0.2,0,5.6,0.4,0,0,0,-,37.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jul-02,0,0,0,0,0,0.9,0,6.1,0.6,0,5.9,5.6,0.1,21.5,0.7,17.4,0.1,0.2,3.9,3.6,7.6,0.1,0.1,0,0,0.6,0.6,23,0.9,40,3.6,143.1
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Aug-02,3.8,3.2,2.6,29.5,10,9,0,0,0,0,5.2,0.4,1.8,0,0,0.1,0,49.5,3,107.9,8.8,17.2,1.1,0.4,0.1,1.3,0.2,10.6,14.9,3.3,0.5,284.4
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Sep-02,2.9,66,6.7,10.5,30,42.3,1.8,0,59.7,12.1,0,0,0.1,1,0,21.6,12.9,19.8,20.3,10.7,0.6,0,0,0,18.2,0,0.2,27.1,0,0.8,-,365.3
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Oct-02,0,0.5,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,40.1,38.5,0,0,0,84
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Nov-02,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.1,0,0,0,0,0,5.8,1.5,21,0.3,0,0,0,-,49.5
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Dec-02,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,17
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jan-03,0,0,3.2,12.3,4.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,3.2
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Mar-03,0,0,0,0,0,0,0,6,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,26.2,2.4,3.2,0,0,0,0.5,4.3,0,43.3
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,7.3,0,0,0,0,20.7,0,0,0,0,0,0,0.4,-,71.6
351201-อุตรดิตถ์ จ.อุตรดิตถ์,May-03,0.1,0,0,0,0,0,0,29.7,0.1,0,0.2,0,9.7,1.7,0,0,0.3,22.6,9.3,0,0,0,0,1.1,0,0,0,0,0,2.1,0,76.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jun-03,42,0.8,10.2,4,0,1.2,0.5,23.1,0,5.5,0,0,0,0,0,2.9,5.5,0.1,6.8,4.8,4.8,0,3.7,0,0,2.6,0,6.9,36.5,64.8,-,226.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Jul-03,6.4,11,7.5,0,0.5,0,10.5,94.8,0,0,0.2,4.9,0.6,6.4,0,0,0,0,0,0,0.4,12.6,22.5,13.9,9.2,0.5,0.2,27.7,61.9,3.2,9,303.9
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Aug-03,0,0.1,93.1,0,0,0,0,0,0.2,0.6,5.4,1.7,0,0,0,0,2.8,56.7,54.7,31.4,1,0,18.4,7.5,7.9,1.6,0,0,0,0,0,283.1
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Sep-03,1.2,13.8,3.1,4.1,2,3.3,11.2,0.2,13,34.5,42.8,4.7,6.9,44.1,0.8,0,14.9,10.6,0,0,0.1,3.9,0.1,3.2,0,3.1,31.8,0,4.3,0,-,257.7
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Oct-03,0,0,0,0,0,1.4,0.6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Nov-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
351201-อุตรดิตถ์ จ.อุตรดิตถ์,Dec-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
373201-สุโขทัย จ.สุโขทัย,Jan-99,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.5,0,10.6
373201-สุโขทัย จ.สุโขทัย,Feb-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
373201-สุโขทัย จ.สุโขทัย,Mar-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.3,0,1.4,0,0,0,0,0,0,3.9
373201-สุโขทัย จ.สุโขทัย,Apr-99,0,0,0,0,8.8,0,0.5,0.2,1.5,5.2,0,0,14.4,22.2,3.4,0,0.4,4,0,0,0,0,0,0,0,0,2.6,0.6,3.9,0,-,67.7
373201-สุโขทัย จ.สุโขทัย,May-99,0,0,0,6.2,0,0,42.8,30.1,5.2,29,41.6,2,2.7,1.2,0,0,0,0,14.9,27.2,0,0,51.4,23.6,28.5,8.4,4.5,0,5.7,5.4,0.5,330.9
373201-สุโขทัย จ.สุโขทัย,Jun-99,53.7,0.2,0.2,6.2,0,0,0,32.2,0.3,5.8,40,0,0.3,3.4,3,0,0,0,0,1.1,0,0,0,4.7,0,0,0,0,0,0,-,151.1
373201-สุโขทัย จ.สุโขทัย,Jul-99,0,0,0,2.5,24,12.1,0,0,0,0,0,0,0,0,3.8,3.2,17.6,0,0,9.6,0,0,0,0,12.1,3.4,1,0,0.2,10.3,0.9,100.7
373201-สุโขทัย จ.สุโขทัย,Aug-99,0,0,0,0.3,0,1.5,1,2.6,0,1.6,6.6,6.1,6,1.4,1.9,0.4,0,37.8,0,0.2,0,0.8,4,78.6,32,1.6,84.9,5.6,2.7,5.6,1.2,284.4
373201-สุโขทัย จ.สุโขทัย,Sep-99,14.3,0,0,1,10.1,18.7,29,1.3,2.9,4.5,0.1,0.2,0,0,11.8,1,1,0.2,0,10.6,0,8.3,20.1,2.6,29.3,0,0.2,1.8,0,0,-,169
373201-สุโขทัย จ.สุโขทัย,Oct-99,27.9,43.9,1.9,0,0,0,0,0,91.4,0,29,0,0,0,17.4,0,17.4,0,0,0,0.3,0,0,0.8,5.7,31.2,2.3,32.9,58,133.6,21.1,514.8
373201-สุโขทัย จ.สุโขทัย,Nov-99,42.5,24.1,0.9,0,0,0.8,2.3,1,0,38.1,3.4,0,0.2,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,116.4
373201-สุโขทัย จ.สุโขทัย,Dec-99,0,0,0.7,2,0.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
373201-สุโขทัย จ.สุโขทัย,Jan-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
373201-สุโขทัย จ.สุโขทัย,Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6,0,1.3,1.1,0,0,0,0,0,0,0,5.4,7.3,0,0,-,-,166.7
373201-สุโขทัย จ.สุโขทัย,Mar-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
373201-สุโขทัย จ.สุโขทัย,Apr-00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.8,0,0,3.6,0,0,0,3.8,2,2.6,27.1,8.2,-,52.1
373201-สุโขทัย จ.สุโขทัย,May-00,0.4,0,8.8,0,0,0,0,0,0,0,31.1,7.2,3.2,2.9,0,10.5,4.4,6.8,84.9,2.2,0,0,0,1.2,4.1,0,0,0.7,0,0,6.4,174.8
373201-สุโขทัย จ.สุโขทัย,Jun-00,0,28.4,15.1,0,0.2,2.5,0,0,0,0,0,1.2,0,4.3,5.4,0,0,1.4,1.8,0.3,0,4.8,7,0,16.8,15.8,25.2,0,0,6.4,-,136.6
373201-สุโขทัย จ.สุโขทัย,Jul-00,25.2,0,0,0,20,0.8,0,0.2,0.3,12.4,27.3,1.4,0,0,0,1.3,0,1.5,0,0,0,0,0,0,2.2,0,0,0,0,3.2,0,95.8
373201-สุโขทัย จ.สุโขทัย,Aug-00,0,0,0,0,2.5,0,7.2,9.3,3.2,0,0,0,0,0,0,0.1,0,0,0,0,0,20,4.8,27.9,0,0.4,0,6.2,0,0,0,81.6
373201-สุโขทัย จ.สุโขทัย,Sep-00,15,20,0.5,1.8,13.3,0,0,3.7,0,0,41.8,4.9,0.2,5.5,1.6,0,0,0,0,0,0,14.7,36.2,8.3,12.7,0,4.3,50.9,10.1,1.2,-,246.7
373201-สุโขทัย จ.สุโขทัย,Oct-00,7.6,0,0,0.6,54,0,0,0,0.1,0,0,6.4,5,53.6,5.2,0.2,0.2,1.7,0,0,0,18.4,27.6,19.6,0,0,0,0.2,21.3,14.1,0,235.8
373201-สุโขทัย จ.สุโขทัย,Nov-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
373201-สุโขทัย จ.สุโขทัย,Dec-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
373201-สุโขทัย จ.สุโขทัย,Jan-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0,0,13.1
373201-สุโขทัย จ.สุโขทัย,Feb-01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.1
373201-สุโขทัย จ.สุโขทัย,Mar-01,0,0,0,0,0,0,0,27.5,18.2,4,0.8,2,0,0,1.7,0,0,10,0,0,0,0,0,0,0,0,9,0,2.3,1.4,0,76.9
373201-สุโขทัย จ.สุโขทัย,Apr-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1.9,10.1,0,0,0,0,-,14.6
373201-สุโขทัย จ.สุโขทัย,May-01,0,39.8,72.2,1,7.2,1,0,0,0,0,0.5,6.1,15,4.1,5.4,28.6,1.4,0.2,1.9,5.5,7,2,0,0,12.5,2.4,13.2,0,19.4,86.7,29.5,362.6
373201-สุโขทัย จ.สุโขทัย,Jun-01,1.3,37.8,33.3,29.9,0,0,33.2,0,22.5,64.9,27.7,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,0,0,0,21.8,0.4,7.5,-,282.8
373201-สุโขทัย จ.สุโขทัย,Jul-01,0.1,0,0,5.8,5.3,0.2,0,18.8,11.3,0,10,0,0,0,1,18,0,0,0.6,3.2,17.7,14.8,0,0,0,0,0,0,0.5,0,0,107.3
373201-สุโขทัย จ.สุโขทัย,Aug-01,0,5,21.2,0,20.2,96.6,54.3,0,0.9,7.7,11.5,15.5,3.4,17.4,0,0,38.2,0,1,0,0,0,0,0,0,0,0.5,7.8,4.3,0,0,305.5
373201-สุโขทัย จ.สุโขทัย,Sep-01,0,0,0,2,30.2,0,0,0,3.2,0.3,0,18.8,46.5,1.7,0,0,0,28.6,8.2,0,3.7,9.9,0.9,5.4,0,5.7,4.3,0,0,11.5,-,180.9
373201-สุโขทัย จ.สุโขทัย,Oct-01,0,7.2,0.3,35.7,56.9,52.7,2.6,102,1.6,0,2.1,0,0,16.4,0,4.3,0,0,0,0,0,0.7,1.2,55.6,26.2,0,2.5,13.3,2.8,0,0,384.1
373201-สุโขทัย จ.สุโขทัย,Nov-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2.9
373201-สุโขทัย จ.สุโขทัย,Dec-01,0,0,0,0,0,0.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
373201-สุโขทัย จ.สุโขทัย,Jan-02,0,0,0,0,0,0,0,0,0,0,0,19.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6
373201-สุโขทัย จ.สุโขทัย,Feb-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
373201-สุโขทัย จ.สุโขทัย,Mar-02,0,0,0.2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,0,0,0,0,29.7
373201-สุโขทัย จ.สุโขทัย,Apr-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.4,8.2,93.1,0,0.2,-,102.4
373201-สุโขทัย จ.สุโขทัย,May-02,0,0,1.9,0,0,0,1.4,0,0,0,23.9,0.4,1.8,39.3,0,3.2,1.6,28.2,7.4,0,0,0,0,0,29,27.4,44.7,5.3,0.4,1.4,0,217.3
373201-สุโขทัย จ.สุโขทัย,Jun-02,0,0,0,0,0.2,0.3,0,1.1,31.6,0.2,0,2.6,0.4,0,2.4,2.3,0.4,0,0,3.4,8.3,1.2,0.2,0.4,30,34.2,4.4,19.9,0,0,-,143.5
373201-สุโขทัย จ.สุโขทัย,Jul-02,0,0,0.2,0,0,0,9.4,9.8,0.2,0,14.6,7.9,0,1.2,0.9,15.3,17.3,0,0,2.3,3.3,9.6,0,0,1,4.4,4.3,0,0,0,0,101.7
373201-สุโขทัย จ.สุโขทัย,Aug-02,0,7.4,28.2,0.4,1.6,0.2,4,0,0,0,8.2,0.6,0.8,0,0,0.1,0.2,5.1,27.8,19.5,0.7,18,0.4,1.2,2.8,14.3,8.7,0.3,7.5,0.3,21.4,179.7
373201-สุโขทัย จ.สุโขทัย,Sep-02,208.8,11,8.3,59.9,22.8,4.4,42.9,2,3.9,7,0,15.8,0,0,0,11.7,16.1,23.6,25,22.3,0.1,0,1.8,0,32.2,0,3.7,5.2,0.1,8.8,-,537.4
373201-สุโขทัย จ.สุโขทัย,Oct-02,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,4.3,3.4,0,0,0,0.3,0.6,0,0,7,82.1,148.8,0,0,3.4,254.4
373201-สุโขทัย จ.สุโขทัย,Nov-02,20.5,2.6,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,11.6,0,0,0,0.2,0,0,0,3.2,7.6,0,0,0,0,-,91.6
373201-สุโขทัย จ.สุโขทัย,Dec-02,0,0,0,23.6,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4
373201-สุโขทัย จ.สุโขทัย,Jan-03,0,0,10.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
373201-สุโขทัย จ.สุโขทัย,Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,-,-,-,1.2
373201-สุโขทัย จ.สุโขทัย,Mar-03,0,0,0,0,0,0,0,4,0,8,0,0,0.4,0,0,0,0,0,0,0.2,0,0.3,0,0,0.3,0.3,0,0.1,0.5,36.6,0,50.7
373201-สุโขทัย จ.สุโขทัย,Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,-,2.4
373201-สุโขทัย จ.สุโขทัย,May-03,1,0,0,0,0,0,0,5.6,0,0,3.9,0,17.9,0,0,0,0,2.6,14.9,0,3.6,0,0,1,0,0,0,0,0,0,0.3,50.8
373201-สุโขทัย จ.สุโขทัย,Jun-03,0.3,16.5,11.3,10.4,19.4,14.6,0,1.2,0,0,0,0,0,0,0,62.8,5,0,2.6,0.9,0.3,1,10.8,9.7,0,0,0,0.1,19.5,16.6,-,203
373201-สุโขทัย จ.สุโขทัย,Jul-03,1.3,13,0,0,0.7,0,6.8,3,0,0.2,0,3.9,9.3,0,0.5,0,0,1.1,0,0,0.2,45.8,22.4,15.7,3.1,0.2,0,0.3,1.5,5.2,18.1,152.3
373201-สุโขทัย จ.สุโขทัย,Aug-03,0,0,7.3,0,0,35.9,0,0,0,0.6,0,2.6,1,0,0,0,1.1,0.3,1.7,0,13.8,0,9.6,4.1,0,17.4,12.7,0,0,0,16.5,124.6
373201-สุโขทัย จ.สุโขทัย,Sep-03,0,3.4,37.6,0,21.3,1.1,0.2,0,10.6,31.1,4.1,0.2,5.8,3.2,12.6,0,0.4,46.6,0,0,7.9,0.8,29,12.7,0,0.1,0,0,16,6,-,250.7
373201-สุโขทัย จ.สุโขทัย,Oct-03,31.4,0.2,0,0,0,0,0,0.7,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5
373201-สุโขทัย จ.สุโขทัย,Nov-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
373201-สุโขทัย จ.สุโขทัย,Dec-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jan-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Feb-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Mar-98,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Apr-98,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.4,0,0,30.2,0,0,0,0,0,0,0,0,0,-,48.9
373301-ศรีสำโรง สกษ. จ.สุโขทัย,May-98,0,0,0,0,0,0,0,0,18.1,0,0,0,62.5,0,0,0,0.8,0,9.8,0.2,0.4,4.4,T,0,2,8.6,10.6,0,0,0,T,117.4
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jun-98,0,T,0,0,0.5,0.4,0.3,0.8,T,0,0,0,0,0,T,0,0,0,T,4.4,0,0,1,0,0,8.9,37,14,13.3,20.5,-,101.1
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jul-98,0,32.6,27.4,21.8,2.7,12.4,0,15.5,29.2,2.9,0.7,0,0,2.3,0,0.5,0,0,0.2,0,0,0,T,T,5,27.9,2.2,0,0,11.7,12,207
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Aug-98,5.9,0,0,0,0,0.7,0.6,5.9,15.9,1.2,3.7,0,25.5,2,0,0,0.1,15.9,12.9,18.2,9.7,7.6,25.3,0,0,0,0,0,0,0,17.5,168.6
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Sep-98,3,4.4,0,0.6,28.7,2.4,14,5.9,0.2,1,0,24.4,0,0,0,48.4,3.9,0,12.8,1,0,0,0,13.4,0.4,0,0,0,0,0,-,164.5
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Oct-98,0,0,0,0,0,0,0,2.7,4,0.2,4.8,0,2.5,0,0,0,0,1.4,49,0,0,0,0,0,0,0,T,0,0,0,T,64.6
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Nov-98,0,0,2.5,T,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,33,1.2,0,0,0,0,0.6,0.3,5.8,0,-,43.4
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Dec-98,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jan-99,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.3,0,5.9
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Feb-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,1.2,0,-,-,-,1.2
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Mar-99,T,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,0,9.1,0,0,0,0,0,0,12.7
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Apr-99,0,0,0,0,2,0,18.3,T,0.4,1.9,0,0,6.1,10.4,4,0,1,2,0,0,0,0,0,0,0,0,3.5,4.9,0,0,-,54.5
373301-ศรีสำโรง สกษ. จ.สุโขทัย,May-99,0,0,0,27.7,0.2,13,27.9,18.7,8,79.6,30.3,1.1,4,3.8,0,0,0,0.3,3.8,10,0,T,30.2,12.9,28.6,73.8,8.7,0.1,0,4.4,22.6,409.7
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jun-99,3.8,0,0.6,11.8,0,0,0,17.3,0.2,20.2,26.7,0.2,1.2,2.3,6.4,0,0,0,0.9,0.6,0,0,1.1,4.7,0,0,0,0,0,0,-,98
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Jul-99,0,0,T,5.6,20.3,7,0,0,0,0,0,0,T,0,9.2,0.5,8.6,0,T,0.7,0,0,0,0,7,2.2,0.3,0,T,6.7,2.6,70.7
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Aug-99,0.7,0.1,0.2,0.7,T,1.3,1.2,9.3,T,2.6,6.9,1.7,10,3.1,11.3,0.8,0,3.5,0,T,0,0.5,2.6,73.1,14.8,2.1,36.6,4.8,2.3,0.4,1.6,192.2
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Sep-99,6.5,0,0,0,8,0,12.2,13.6,7.8,2.5,2,24.5,1,0,59.5,0.4,1.1,0,0,0.6,0,0,30.5,0.1,34,0,27.7,1.9,0,T,-,233.9
373301-ศรีสำโรง สกษ. จ.สุโขทัย,Oct-99,20.2,13.8,T,0,0,0,0,0,6.7,0,19.4,0,0,0,63.7,2.3,7.5,0,0,0.2,2.9,0,0,0.2,4.6,34,0.7,48.5,45.8,120.8,21.7,413
