station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,average
379401-หล่มสัก จ.เพชรบูรณ์,May-22,78,68.0,63.0,58.0,59.0,69.0,78.0,79.0,82.0,78.0,76.0,81.0,74.0,82.0,82.0,76.0,73.0,73.0,83.0,82.0,85.0,81.0,69.0,68.0,70.0,69.0,65.0,65.0,69,73,78,74
379401-หล่มสัก จ.เพชรบูรณ์,Jun-22,76,81.0,81.0,73.0,79.0,73.0,72.0,67.0,69.0,76.0,80.0,73.0,70.0,73.0,82.0,87.0,82.0,73.0,64.0,64.0,63.0,75.0,77.0,79.0,83.0,77.0,68.0,71.0,68,72,-,74
379401-หล่มสัก จ.เพชรบูรณ์,Jul-22,70,69.0,75.0,82.0,72.0,83.0,88.0,81.0,84.0,88.0,83.0,88.0,94.0,87.0,83.0,79.0,84.0,76.0,77.0,82.0,88.0,87.0,83.0,77.0,76.0,77.0,76.0,75.0,77,78,79,81
379401-หล่มสัก จ.เพชรบูรณ์,Aug-22,83,82.0,81.0,81.0,84.0,81.0,86.0,90.0,85.0,84.0,84.0,86.0,83.0,83.0,82.0,88.0,83.0,84.0,82.0,84.0,88.0,79.0,76.0,80.0,83.0,90.0,80.0,77.0,85,81,80,83
379401-หล่มสัก จ.เพชรบูรณ์,Sep-22,81,85.0,82.0,80.0,88.0,86.0,78.0,87.0,93.0,93.0,85.0,89.0,80.0,79.0,80.0,84.0,79.0,85.0,79.0,86.0,82.0,83.0,89.0,86.0,88.0,83.0,82.0,91.0,87,90,-,85
379401-หล่มสัก จ.เพชรบูรณ์,Oct-22,85,86.0,87.0,82.0,79.0,83.0,79.0,82.0,83.0,77.0,75.0,74.0,76.0,75.0,86.0,77.0,69.0,70.0,69.0,68.0,71.0,71.0,66.0,67.0,70.0,72.0,74.0,67.0,68,70,70,75
379401-หล่มสัก จ.เพชรบูรณ์,Nov-22,67,69.0,68.0,68.0,71.0,70.0,68.0,66.0,67.0,67.0,68.0,67.0,68.0,70.0,72.0,78.0,76.0,79.0,75.0,73.0,70.0,74.0,71.0,91.0,86.0,84.0,83.0,78.0,80,82,-,73
379401-หล่มสัก จ.เพชรบูรณ์,Dec-22,78,70.0,72.0,73.0,71.0,68.0,72.0,70.0,69.0,72.0,69.0,69.0,65.0,66.0,65.0,66.0,64.0,51.0,59.0,62.0,65.0,67.0,69.0,64.0,68.0,66.0,65.0,66.0,65,63,62,67
379401-หล่มสัก จ.เพชรบูรณ์,Jan-23,67,63.0,65.0,65.0,62.0,62.0,60.0,61.0,62.0,71.0,76.0,72.0,71.0,70.0,61.0,56.0,64.0,59.0,63.0,66.0,62.0,65.0,61.0,58.0,60.0,67.0,65.0,56.0,58,56,64,63
379401-หล่มสัก จ.เพชรบูรณ์,Feb-23,62,65.0,68.0,88.0,90.0,77.0,76.0,72.0,71.0,71.0,69.0,66.0,64.0,62.0,68.0,63.0,56.0,64.0,61.0,60.0,58.0,55.0,60.0,64.0,55.0,53.0,56.0,56.0,-,-,-,65
379401-หล่มสัก จ.เพชรบูรณ์,Mar-23,53,53.0,46.0,48.0,60.0,59.0,57.0,56.0,58.0,61.0,64.0,60.0,51.0,56.0,58.0,61.0,59.0,60.0,59.0,57.0,56.0,55.0,51.0,49.0,54.0,55.0,53.0,52.0,56,53,58,56
379401-หล่มสัก จ.เพชรบูรณ์,Apr-23,65,60.0,51.0,44.0,48.0,51.0,53.0,59.0,59.0,59.0,59.0,56.0,60.0,54.0,53.0,56.0,59.0,53.0,55.0,56.0,54.0,56.0,69.0,68.0,63.0,71.0,76.0,70.0,68,70,-,59
379401-หล่มสัก จ.เพชรบูรณ์,May-23,65,68.0,74.0,65.0,61.0,54.0,55.0,65.0,68.0,77.0,77.0,82.0,78.0,78.0,77.0,73.0,63.0,64.0,62.0,63.0,65.0,68.0,72.0,73.0,67.0,63.0,70.0,84.0,84,75,70,70
379401-หล่มสัก จ.เพชรบูรณ์,Jun-23,68,63.0,67.0,66.0,74.0,78.0,80.0,81.0,83.0,83.0,84.0,77.0,75.0,73.0,78.0,89.0,78.0,82.0,85.0,78.0,71.0,70.0,65.0,68.0,75.0,75.0,78.0,77.0,74,71,-,75
379401-หล่มสัก จ.เพชรบูรณ์,Jul-23,71,79.0,79.0,86.0,82.0,75.0,71.0,74.0,79.0,74.0,77.0,74.0,76.0,75.0,61.0,66.0,77.0,77.0,74.0,75.0,81.0,77.0,80.0,81.0,74.0,71.0,67.0,68.0,77,82,82,76
379401-หล่มสัก จ.เพชรบูรณ์,Aug-23,81,88.0,85.0,83.0,87.0,91.0,89.0,85.0,82.0,73.0,74.0,75.0,72.0,71.0,76.0,82.0,77.0,75.0,74.0,74.0,79.0,78.0,78.0,75.0,79.0,85.0,81.0,73.0,80,82,82,80
379401-หล่มสัก จ.เพชรบูรณ์,Sep-23,76,79.0,75.0,79.0,85.0,90.0,88.0,88.0,82.0,89.0,84.0,90.0,89.0,82.0,92.0,92.0,88.0,84.0,83.0,81.0,83.0,81.0,77.0,80.0,79.0,88.0,90.0,90.0,86,85,-,84
379401-หล่มสัก จ.เพชรบูรณ์,Oct-23,80,81.0,79.0,85.0,91.0,87.0,84.0,90.0,89.0,83.0,76.0,78.0,78.0,81.0,83.0,77.0,76.0,73.0,75.0,77.0,71.0,75.0,75.0,72.0,78.0,83.0,88.0,83.0,85,81,77,80
379401-หล่มสัก จ.เพชรบูรณ์,Nov-23,73,76.0,72.0,73.0,74.0,75.0,73.0,77.0,77.0,76.0,77.0,73.0,76.0,71.0,71.0,74.0,61.0,53.0,59.0,78.0,71.0,66.0,68.0,68.0,68.0,66.0,65.0,66.0,65,65,-,70
379401-หล่มสัก จ.เพชรบูรณ์,Dec-23,69,65.0,65.0,68.0,69.0,68.0,67.0,68.0,70.0,69.0,70.0,67.0,70.0,69.0,67.0,65.0,65.0,65.0,69.0,69.0,58.0,51.0,55.0,49.0,52.0,56.0,56.0,61.0,63,64,64,64
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-14,70,71.0,68.0,73.0,65.0,73.0,75.0,71.0,68.0,68.0,70.0,68.0,63.0,64.0,77.0,66.0,64.0,61.0,56.0,64.0,59.0,56.0,62.0,60.0,64.0,63.0,64.0,60.0,60,58,61,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-14,65,62.0,67.0,66.0,71.0,68.0,70.0,67.0,62.0,60.0,65.0,65.0,69.0,65.0,61.0,67.0,69.0,70.0,68.0,58.0,63.0,63.0,64.0,63.0,65.0,62.0,66.0,66.0,-,-,-,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-14,63,62.0,64.0,59.0,61.0,61.0,63.0,63.0,62.0,65.0,63.0,62.0,65.0,63.0,66.0,58.0,66.0,63.0,64.0,61.0,60.0,72.0,66.0,64.0,64.0,64.0,60.0,61.0,63,62,60,63
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-14,58,65.0,64.0,66.0,66.0,64.0,60.0,59.0,59.0,61.0,69.0,77.0,73.0,77.0,75.0,79.0,72.0,64.0,68.0,65.0,64.0,61.0,65.0,77.0,69.0,65.0,65.0,61.0,74,75,-,67
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-14,79,78.0,80.0,75.0,70.0,81.0,85.0,76.0,66.0,64.0,73.0,68.0,70.0,74.0,64.0,65.0,74.0,78.0,81.0,71.0,63.0,63.0,63.0,58.0,64.0,82.0,81.0,80.0,80,80,80,73
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-14,76,75.0,70.0,69.0,69.0,68.0,77.0,77.0,79.0,69.0,76.0,82.0,78.0,85.0,81.0,80.0,79.0,76.0,76.0,81.0,74.0,81.0,76.0,75.0,77.0,85.0,75.0,70.0,68,78,-,76
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-14,79,78.0,72.0,72.0,72.0,68.0,71.0,77.0,74.0,71.0,68.0,71.0,82.0,87.0,86.0,85.0,80.0,84.0,83.0,84.0,87.0,83.0,86.0,76.0,77.0,77.0,84.0,92.0,80,81,83,79
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-14,78,83.0,77.0,81.0,87.0,87.0,83.0,82.0,80.0,73.0,74.0,84.0,83.0,83.0,81.0,85.0,83.0,77.0,82.0,83.0,84.0,86.0,83.0,79.0,79.0,86.0,84.0,78.0,83,89,86,82
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-14,86,89.0,86.0,85.0,87.0,85.0,82.0,80.0,79.0,78.0,73.0,76.0,83.0,86.0,83.0,80.0,77.0,76.0,74.0,79.0,77.0,85.0,80.0,83.0,87.0,81.0,79.0,80.0,81,86,-,81
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-14,86,86.0,77.0,75.0,76.0,78.0,64.0,67.0,77.0,82.0,81.0,73.0,66.0,65.0,67.0,73.0,71.0,69.0,71.0,78.0,84.0,82.0,80.0,84.0,81.0,82.0,77.0,76.0,78,78,81,76
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-14,83,75.0,68.0,71.0,86.0,82.0,82.0,87.0,83.0,82.0,79.0,78.0,71.0,67.0,75.0,68.0,63.0,61.0,62.0,70.0,81.0,76.0,75.0,74.0,74.0,74.0,78.0,76.0,77,76,-,75
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-14,68,80.0,75.0,77.0,70.0,76.0,74.0,65.0,72.0,69.0,69.0,70.0,61.0,60.0,66.0,64.0,53.0,51.0,59.0,63.0,62.0,53.0,59.0,60.0,59.0,63.0,65.0,65.0,56,68,56,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-15,48,51.0,65.0,66.0,68.0,65.0,69.0,66.0,64.0,69.0,79.0,67.0,57.0,53.0,62.0,64.0,57.0,61.0,57.0,61.0,66.0,61.0,63.0,63.0,63.0,61.0,61.0,57.0,61,65,57,62
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-15,55,58.0,62.0,57.0,55.0,57.0,61.0,59.0,59.0,60.0,62.0,64.0,67.0,61.0,61.0,69.0,66.0,72.0,72.0,70.0,76.0,75.0,70.0,67.0,66.0,63.0,67.0,58.0,-,-,-,64
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-15,65,78.0,71.0,70.0,69.0,67.0,67.0,65.0,61.0,68.0,65.0,71.0,73.0,66.0,62.0,64.0,68.0,69.0,68.0,63.0,76.0,74.0,73.0,86.0,69.0,68.0,66.0,61.0,67,67,66,68
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-15,69,53.0,59.0,58.0,61.0,61.0,60.0,64.0,70.0,63.0,74.0,63.0,55.0,45.0,49.0,56.0,58.0,60.0,56.0,56.0,59.0,58.0,77.0,78.0,81.0,76.0,78.0,83.0,75,71,-,64
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-15,72,69.0,72.0,72.0,68.0,69.0,76.0,73.0,67.0,73.0,65.0,70.0,71.0,79.0,70.0,65.0,62.0,68.0,68.0,69.0,61.0,65.0,61.0,63.0,63.0,65.0,65.0,63.0,59,56,56,67
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-15,61,59.0,71.0,70.0,61.0,55.0,68.0,80.0,70.0,66.0,62.0,64.0,69.0,70.0,76.0,77.0,77.0,74.0,67.0,64.0,63.0,66.0,66.0,68.0,72.0,67.0,67.0,71.0,75,63,-,68
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-15,59,59.0,64.0,61.0,61.0,66.0,77.0,79.0,87.0,70.0,60.0,62.0,71.0,81.0,74.0,75.0,75.0,71.0,82.0,85.0,83.0,79.0,77.0,78.0,67.0,71.0,76.0,79.0,86,81,79,73
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-15,86,83.0,85.0,83.0,76.0,76.0,83.0,84.0,77.0,74.0,75.0,86.0,78.0,76.0,80.0,76.0,75.0,71.0,68.0,71.0,78.0,84.0,92.0,67.0,72.0,78.0,85.0,84.0,76,78,85,79
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-15,83,80.0,80.0,83.0,82.0,81.0,76.0,74.0,75.0,85.0,87.0,83.0,90.0,84.0,92.0,87.0,88.0,87.0,81.0,80.0,81.0,88.0,83.0,79.0,78.0,78.0,78.0,84.0,87,85,-,83
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-15,84,80.0,84.0,84.0,85.0,85.0,85.0,88.0,89.0,83.0,87.0,80.0,80.0,85.0,85.0,77.0,79.0,78.0,79.0,77.0,83.0,84.0,74.0,71.0,74.0,76.0,73.0,77.0,77,76,73,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-15,70,68.0,69.0,69.0,74.0,76.0,78.0,82.0,78.0,80.0,77.0,76.0,77.0,80.0,79.0,78.0,79.0,76.0,76.0,77.0,71.0,69.0,71.0,72.0,72.0,70.0,65.0,69.0,70,68,-,74
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-15,73,74.0,90.0,73.0,83.0,80.0,74.0,70.0,73.0,74.0,75.0,77.0,78.0,74.0,75.0,69.0,60.0,65.0,66.0,70.0,69.0,72.0,76.0,77.0,75.0,72.0,73.0,72.0,71,69,64,73
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-16,66,71.0,70.0,67.0,66.0,67.0,71.0,71.0,73.0,70.0,68.0,69.0,66.0,70.0,71.0,70.0,70.0,70.0,75.0,75.0,74.0,71.0,73.0,69.0,67.0,76.0,72.0,75.0,72,73,70,71
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-16,63,66.0,63.0,63.0,63.0,56.0,43.0,47.0,56.0,60.0,64.0,66.0,64.0,63.0,64.0,60.0,60.0,60.0,61.0,61.0,59.0,64.0,65.0,59.0,55.0,52.0,56.0,59.0,52,-,-,59
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-16,46,47.0,53.0,54.0,57.0,64.0,60.0,62.0,60.0,58.0,59.0,55.0,58.0,58.0,56.0,53.0,56.0,56.0,57.0,61.0,60.0,60.0,58.0,55.0,52.0,53.0,52.0,52.0,60,62,63,57
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-16,66,60.0,57.0,56.0,53.0,54.0,57.0,58.0,56.0,53.0,51.0,51.0,52.0,55.0,61.0,59.0,53.0,56.0,55.0,55.0,55.0,52.0,49.0,50.0,57.0,54.0,56.0,67.0,79,87,-,57
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-16,73,64.0,60.0,59.0,58.0,57.0,58.0,64.0,70.0,70.0,65.0,70.0,77.0,72.0,70.0,85.0,77.0,68.0,76.0,73.0,72.0,66.0,71.0,67.0,66.0,63.0,58.0,59.0,74,77,70,68
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-16,76,71.0,67.0,65.0,75.0,81.0,83.0,69.0,63.0,70.0,71.0,69.0,66.0,61.0,65.0,71.0,76.0,81.0,78.0,80.0,87.0,82.0,83.0,89.0,83.0,82.0,84.0,85.0,88,83,-,76
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-16,81,84.0,82.0,82.0,85.0,93.0,90.0,79.0,74.0,79.0,79.0,77.0,83.0,82.0,75.0,76.0,74.0,73.0,74.0,85.0,87.0,82.0,81.0,83.0,79.0,77.0,79.0,79.0,86,82,77,81
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-16,74,83.0,81.0,83.0,84.0,86.0,81.0,76.0,80.0,78.0,79.0,81.0,78.0,76.0,81.0,78.0,77.0,78.0,81.0,74.0,75.0,74.0,77.0,82.0,89.0,82.0,85.0,85.0,85,79,80,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-16,83,79.0,78.0,75.0,77.0,83.0,81.0,81.0,77.0,79.0,86.0,90.0,90.0,91.0,80.0,79.0,82.0,86.0,89.0,88.0,95.0,87.0,86.0,89.0,85.0,87.0,80.0,79.0,83,84,-,84
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-16,83,80.0,81.0,83.0,87.0,88.0,90.0,87.0,82.0,84.0,80.0,80.0,78.0,77.0,78.0,79.0,74.0,75.0,78.0,77.0,77.0,77.0,74.0,78.0,84.0,80.0,85.0,82.0,81,76,78,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-16,73,68.0,66.0,70.0,72.0,76.0,81.0,90.0,88.0,79.0,71.0,75.0,77.0,76.0,72.0,70.0,71.0,72.0,73.0,79.0,76.0,75.0,81.0,81.0,74.0,73.0,72.0,68.0,67,67,-,74
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-16,66,67.0,66.0,71.0,72.0,64.0,68.0,65.0,63.0,66.0,67.0,71.0,67.0,66.0,67.0,63.0,65.0,67.0,70.0,69.0,72.0,69.0,65.0,69.0,69.0,65.0,64.0,62.0,55,48,60,66
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-17,65,66.0,66.0,61.0,67.0,67.0,70.0,74.0,79.0,84.0,81.0,79.0,79.0,73.0,66.0,65.0,69.0,68.0,65.0,59.0,62.0,54.0,52.0,55.0,58.0,55.0,53.0,54.0,58,58,51,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-17,51,55.0,58.0,59.0,55.0,55.0,52.0,51.0,56.0,56.0,51.0,51.0,50.0,50.0,51.0,51.0,50.0,49.0,52.0,55.0,54.0,60.0,59.0,62.0,67.0,60.0,57.0,56.0,-,-,-,55
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-17,52,50.0,52.0,52.0,56.0,62.0,58.0,62.0,62.0,58.0,63.0,69.0,55.0,52.0,54.0,70.0,70.0,64.0,75.0,71.0,61.0,57.0,56.0,71.0,64.0,71.0,65.0,67.0,64,60,59,61
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-17,61,56.0,57.0,57.0,63.0,65.0,63.0,58.0,59.0,54.0,54.0,51.0,61.0,71.0,73.0,65.0,61.0,64.0,62.0,58.0,55.0,50.0,53.0,64.0,69.0,66.0,67.0,71.0,83,70,-,62
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-17,65,69.0,62.0,66.0,74.0,65.0,77.0,72.0,72.0,82.0,77.0,75.0,82.0,76.0,76.0,75.0,87.0,86.0,79.0,73.0,71.0,78.0,75.0,85.0,83.0,77.0,69.0,73.0,82,87,77,76
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-17,76,75.0,72.0,80.0,77.0,80.0,81.0,78.0,83.0,79.0,83.0,77.0,73.0,86.0,82.0,79.0,75.0,81.0,78.0,85.0,80.0,77.0,78.0,72.0,75.0,78.0,76.0,80.0,77,78,-,78
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-17,84,84.0,85.0,88.0,82.0,83.0,84.0,83.0,81.0,84.0,86.0,87.0,79.0,77.0,78.0,79.0,86.0,78.0,88.0,83.0,86.0,81.0,80.0,81.0,82.0,92.0,91.0,84.0,84,79,71,83
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-17,76,78.0,76.0,79.0,83.0,84.0,85.0,79.0,82.0,73.0,75.0,75.0,75.0,75.0,77.0,81.0,83.0,82.0,86.0,83.0,77.0,74.0,72.0,78.0,81.0,83.0,88.0,85.0,86,80,79,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-17,75,75.0,74.0,75.0,76.0,80.0,91.0,78.0,80.0,83.0,75.0,80.0,76.0,83.0,82.0,82.0,79.0,77.0,69.0,77.0,83.0,84.0,87.0,85.0,83.0,83.0,76.0,84.0,83,80,-,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-17,79,84.0,92.0,90.0,82.0,84.0,85.0,81.0,79.0,86.0,85.0,85.0,77.0,88.0,75.0,82.0,82.0,76.0,80.0,78.0,76.0,76.0,73.0,75.0,73.0,75.0,74.0,73.0,68,62,66,79
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-17,69,75.0,65.0,68.0,75.0,87.0,77.0,75.0,74.0,72.0,72.0,73.0,76.0,71.0,74.0,82.0,74.0,76.0,69.0,74.0,70.0,69.0,68.0,62.0,61.0,62.0,70.0,73.0,76,72,-,72
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-17,69,65.0,67.0,68.0,71.0,69.0,72.0,67.0,65.0,71.0,72.0,73.0,74.0,76.0,71.0,67.0,54.0,59.0,54.0,50.0,56.0,62.0,64.0,61.0,65.0,80.0,94.0,86.0,74,70,64,68
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-18,65,67.0,68.0,69.0,68.0,68.0,81.0,79.0,73.0,70.0,68.0,56.0,65.0,66.0,71.0,70.0,67.0,68.0,65.0,67.0,69.0,67.0,69.0,68.0,68.0,65.0,88.0,81.0,79,73,71,70
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-18,65,65.0,61.0,62.0,58.0,57.0,64.0,66.0,70.0,68.0,67.0,61.0,59.0,63.0,65.0,61.0,63.0,65.0,68.0,71.0,71.0,78.0,76.0,71.0,73.0,69.0,77.0,70.0,-,-,-,67
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-18,72,68.0,69.0,65.0,59.0,60.0,78.0,78.0,64.0,57.0,64.0,59.0,77.0,76.0,69.0,69.0,63.0,61.0,63.0,62.0,60.0,59.0,60.0,58.0,60.0,60.0,58.0,61.0,62,63,68,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-18,70,68.0,62.0,70.0,77.0,75.0,67.0,55.0,60.0,56.0,59.0,62.0,59.0,58.0,70.0,71.0,85.0,76.0,73.0,70.0,72.0,64.0,65.0,65.0,66.0,78.0,76.0,92.0,86,87,-,70
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-18,83,81.0,78.0,79.0,76.0,77.0,71.0,71.0,71.0,76.0,77.0,78.0,79.0,74.0,73.0,66.0,71.0,78.0,77.0,74.0,75.0,80.0,73.0,78.0,76.0,81.0,78.0,79.0,82,79,81,76
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-18,82,76.0,74.0,78.0,74.0,81.0,80.0,79.0,77.0,80.0,77.0,78.0,74.0,73.0,76.0,78.0,82.0,75.0,77.0,74.0,82.0,73.0,73.0,85.0,84.0,85.0,88.0,89.0,80,73,-,79
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-18,77,79.0,77.0,77.0,72.0,73.0,77.0,79.0,78.0,80.0,82.0,79.0,79.0,82.0,81.0,91.0,96.0,88.0,83.0,85.0,82.0,85.0,82.0,77.0,85.0,77.0,79.0,84.0,83,82,77,81
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-18,76,78.0,81.0,80.0,77.0,79.0,81.0,82.0,82.0,79.0,79.0,79.0,71.0,72.0,78.0,79.0,81.0,82.0,79.0,79.0,85.0,88.0,82.0,81.0,85.0,91.0,87.0,84.0,81,81,76,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-18,78,78.0,77.0,81.0,78.0,73.0,72.0,88.0,86.0,79.0,84.0,88.0,86.0,91.0,84.0,80.0,75.0,79.0,81.0,79.0,83.0,79.0,82.0,79.0,78.0,74.0,73.0,75.0,78,76,-,80
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-18,74,70.0,69.0,66.0,62.0,67.0,71.0,73.0,73.0,69.0,68.0,68.0,70.0,72.0,71.0,74.0,79.0,83.0,80.0,82.0,86.0,81.0,80.0,82.0,75.0,72.0,68.0,68.0,69,69,61,73
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-18,61,64.0,67.0,68.0,70.0,72.0,69.0,74.0,77.0,80.0,78.0,74.0,79.0,77.0,75.0,77.0,78.0,80.0,82.0,76.0,74.0,70.0,68.0,71.0,63.0,70.0,64.0,72.0,70,69,-,72
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-18,73,72.0,70.0,68.0,70.0,67.0,73.0,82.0,79.0,71.0,71.0,69.0,64.0,62.0,61.0,61.0,59.0,62.0,65.0,68.0,72.0,66.0,63.0,63.0,67.0,65.0,65.0,64.0,65,68,60,67
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jan-19,57,56.0,61.0,62.0,64.0,67.0,66.0,67.0,68.0,69.0,68.0,65.0,61.0,65.0,66.0,61.0,61.0,66.0,62.0,62.0,63.0,60.0,62.0,57.0,60.0,52.0,53.0,57.0,59,62,61,62
379402-วิเชียรบุรี จ.เพชรบูรณ์,Feb-19,55,60.0,64.0,60.0,63.0,67.0,68.0,62.0,60.0,54.0,69.0,68.0,68.0,66.0,70.0,74.0,75.0,68.0,68.0,64.0,63.0,64.0,65.0,63.0,63.0,64.0,61.0,64.0,-,-,-,65
379402-วิเชียรบุรี จ.เพชรบูรณ์,Mar-19,60,61.0,61.0,61.0,59.0,51.0,56.0,59.0,57.0,54.0,50.0,52.0,46.0,55.0,59.0,57.0,58.0,60.0,65.0,61.0,61.0,58.0,54.0,57.0,66.0,66.0,68.0,65.0,64,60,58,59
379402-วิเชียรบุรี จ.เพชรบูรณ์,Apr-19,66,71.0,66.0,65.0,62.0,69.0,70.0,70.0,63.0,66.0,64.0,63.0,64.0,65.0,64.0,67.0,63.0,67.0,58.0,54.0,53.0,69.0,71.0,61.0,61.0,67.0,70.0,57.0,56,57,-,64
379402-วิเชียรบุรี จ.เพชรบูรณ์,May-19,55,57.0,58.0,68.0,67.0,58.0,51.0,60.0,70.0,74.0,68.0,76.0,86.0,87.0,77.0,80.0,69.0,63.0,59.0,62.0,67.0,71.0,79.0,76.0,68.0,71.0,77.0,72.0,80,71,71,69
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jun-19,75,82.0,75.0,69.0,78.0,74.0,79.0,76.0,74.0,67.0,69.0,68.0,69.0,67.0,69.0,76.0,77.0,67.0,67.0,63.0,61.0,61.0,72.0,86.0,75.0,73.0,73.0,78.0,74,72,-,72
379402-วิเชียรบุรี จ.เพชรบูรณ์,Jul-19,64,84.0,95.0,83.0,79.0,74.0,69.0,77.0,75.0,73.0,72.0,66.0,80.0,77.0,71.0,68.0,68.0,68.0,68.0,65.0,68.0,65.0,71.0,77.0,82.0,88.0,76.0,73.0,76,71,79,74
379402-วิเชียรบุรี จ.เพชรบูรณ์,Aug-19,84,75.0,69.0,73.0,75.0,75.0,72.0,73.0,82.0,83.0,79.0,77.0,84.0,89.0,78.0,78.0,81.0,79.0,79.0,85.0,82.0,79.0,85.0,86.0,85.0,82.0,85.0,76.0,85,93,91,81
379402-วิเชียรบุรี จ.เพชรบูรณ์,Sep-19,83,90.0,85.0,82.0,83.0,85.0,83.0,74.0,79.0,86.0,84.0,80.0,77.0,84.0,76.0,76.0,82.0,83.0,80.0,84.0,82.0,77.0,71.0,64.0,72.0,72.0,69.0,69.0,75,69,-,78
379402-วิเชียรบุรี จ.เพชรบูรณ์,Oct-19,76,78.0,74.0,76.0,83.0,74.0,74.0,82.0,86.0,84.0,82.0,83.0,82.0,72.0,68.0,69.0,69.0,69.0,68.0,70.0,70.0,70.0,74.0,75.0,73.0,68.0,72.0,73.0,66,69,72,74
379402-วิเชียรบุรี จ.เพชรบูรณ์,Nov-19,85,80.0,73.0,66.0,67.0,73.0,74.0,67.0,69.0,73.0,70.0,70.0,80.0,67.0,62.0,67.0,68.0,69.0,61.0,61.0,66.0,64.0,70.0,69.0,59.0,63.0,68.0,63.0,62,66,-,68
379402-วิเชียรบุรี จ.เพชรบูรณ์,Dec-19,67,63.0,55.0,54.0,53.0,54.0,50.0,52.0,60.0,67.0,63.0,61.0,66.0,61.0,63.0,63.0,67.0,68.0,66.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,64.0,62.0,63,63,63,62
